,Austen_Persuasion,Doyle_TheHound,Austen_Pride,Doyle_TheLostWorld
sunk,4.0,0.0,4.0,3.0
sunken,0.0,1.0,0.0,0.0
sunlight,0.0,1.0,0.0,3.0
sunlit,0.0,1.0,0.0,0.0
sunny,1.0,0.0,0.0,0.0
sunset,0.0,0.0,0.0,1.0
sunshine,1.0,0.0,0.0,8.0
super,0.0,1.0,1.0,0.0
superabundant,0.0,0.0,0.0,1.0
superb,0.0,0.0,0.0,1.0
supercilious,0.0,0.0,1.0,4.0
superciliousness,0.0,0.0,1.0,0.0
superficial,1.0,0.0,0.0,3.0
superfine,1.0,0.0,0.0,0.0
superintended,0.0,0.0,1.0,0.0
superintendence,0.0,0.0,1.0,0.0
superintends,0.0,0.0,1.0,0.0
superior,9.0,0.0,18.0,1.0
superiorities,1.0,0.0,0.0,0.0
superiority,10.0,0.0,1.0,0.0
superiors,1.0,0.0,0.0,1.0
superlatively,0.0,0.0,1.0,0.0
superman,0.0,0.0,0.0,1.0
supermen,0.0,0.0,0.0,1.0
supernatural,0.0,7.0,0.0,0.0
supernaturalists,0.0,1.0,0.0,0.0
supersede,0.0,1.0,0.0,0.0
superseded,0.0,0.0,1.0,0.0
superstition,0.0,4.0,0.0,1.0
superstitious,0.0,2.0,0.0,0.0
supped,0.0,0.0,0.0,2.0
supper,0.0,2.0,11.0,6.0
suppers,0.0,1.0,0.0,0.0
supplanted,1.0,0.0,0.0,0.0
supple,0.0,1.0,0.0,1.0
supplement,1.0,0.0,0.0,1.0
supplemented,0.0,0.0,0.0,1.0
supplication,0.0,0.0,1.0,0.0
supplied,5.0,4.0,2.0,2.0
supplier,0.0,0.0,0.0,1.0
supplies,1.0,1.0,0.0,2.0
supply,6.0,0.0,7.0,3.0
supplying,0.0,0.0,1.0,0.0
support,7.0,3.0,7.0,5.0
supportable,1.0,0.0,0.0,0.0
supported,3.0,0.0,4.0,0.0
supporting,2.0,0.0,0.0,1.0
supports,2.0,0.0,0.0,0.0
suppos,0.0,1.0,0.0,0.0
suppose,24.0,15.0,48.0,21.0
supposed,19.0,3.0,26.0,4.0
supposeetion,0.0,0.0,0.0,1.0
supposes,1.0,0.0,0.0,0.0
supposing,6.0,2.0,15.0,1.0
supposition,3.0,1.0,4.0,1.0
suppositions,1.0,0.0,1.0,0.0
suppress,0.0,0.0,2.0,0.0
suppressed,3.0,1.0,2.0,1.0
supra,0.0,2.0,0.0,0.0
supremacy,0.0,0.0,0.0,1.0
supreme,0.0,6.0,0.0,5.0
sure,73.0,22.0,103.0,23.0
surely,4.0,19.0,4.0,41.0
surest,0.0,1.0,1.0,0.0
surf,0.0,0.0,0.0,1.0
surface,1.0,2.0,0.0,15.0
surgeon,6.0,1.0,0.0,0.0
surgeons,0.0,1.0,0.0,0.0
surgery,0.0,1.0,0.0,0.0
surges,0.0,1.0,0.0,0.0
surgical,0.0,1.0,0.0,1.0
surly,0.0,0.0,0.0,1.0
surmise,0.0,4.0,2.0,1.0
surmised,1.0,0.0,0.0,0.0
surmises,0.0,1.0,1.0,0.0
surmount,0.0,0.0,1.0,0.0
surmounting,1.0,0.0,0.0,0.0
surname,1.0,0.0,0.0,0.0
surpass,0.0,0.0,1.0,0.0
surpassing,0.0,0.0,1.0,0.0
surpeon,0.0,1.0,0.0,0.0
surprise,23.0,16.0,37.0,8.0
surprised,12.0,13.0,35.0,4.0
surprises,2.0,0.0,0.0,0.0
surprising,0.0,3.0,0.0,2.0
surrey,0.0,0.0,0.0,1.0
surround,0.0,3.0,0.0,1.0
surrounded,3.0,2.0,1.0,2.0
surrounding,1.0,1.0,2.0,2.0
surroundings,0.0,1.0,0.0,2.0
survey,0.0,0.0,1.0,1.0
surveyed,0.0,1.0,0.0,3.0
surveying,0.0,0.0,1.0,0.0
surveyor,1.0,0.0,0.0,0.0
survival,0.0,0.0,0.0,1.0
survivals,0.0,0.0,0.0,1.0
survive,0.0,0.0,2.0,2.0
survived,0.0,0.0,1.0,2.0
surviving,0.0,0.0,0.0,6.0
survivor,0.0,0.0,1.0,0.0
survivors,0.0,0.0,0.0,1.0
susceptibility,0.0,0.0,1.0,0.0
susceptible,1.0,0.0,0.0,0.0
suspect,6.0,3.0,4.0,2.0
suspected,4.0,1.0,9.0,1.0
suspecting,4.0,0.0,2.0,0.0
suspects,0.0,1.0,1.0,0.0
suspend,1.0,0.0,1.0,0.0
suspended,1.0,0.0,2.0,1.0
suspense,10.0,0.0,6.0,1.0
suspension,2.0,0.0,0.0,0.0
suspi,0.0,1.0,0.0,0.0
suspicion,4.0,2.0,9.0,2.0
suspicions,1.0,9.0,4.0,0.0
suspicious,3.0,1.0,1.0,0.0
sussex,0.0,0.0,0.0,3.0
sustain,0.0,0.0,0.0,1.0
sustained,0.0,0.0,1.0,2.0
swaggering,0.0,0.0,0.0,1.0
swallow,0.0,1.0,0.0,0.0
swallowed,0.0,1.0,1.0,0.0
swallows,0.0,0.0,0.0,1.0
swam,0.0,0.0,0.0,2.0
swamp,0.0,1.0,0.0,13.0
swampy,0.0,0.0,0.0,2.0
swan,0.0,1.0,0.0,2.0
sward,0.0,0.0,0.0,1.0
swarm,0.0,1.0,0.0,0.0
swarming,0.0,0.0,0.0,2.0
swarms,0.0,0.0,0.0,1.0
swarthy,0.0,0.0,0.0,5.0
swathed,0.0,1.0,0.0,0.0
sway,1.0,1.0,0.0,0.0
swayed,0.0,1.0,0.0,2.0
swaying,0.0,0.0,0.0,2.0
swear,1.0,17.0,0.0,1.0
swears,1.0,0.0,0.0,1.0
sweat,0.0,0.0,0.0,2.0
sweden,0.0,0.0,0.0,1.0
swedish,0.0,1.0,0.0,0.0
sweep,0.0,0.0,0.0,3.0
sweeping,0.0,0.0,0.0,1.0
sweeps,1.0,1.0,0.0,0.0
sweet,7.0,2.0,7.0,0.0
sweeter,1.0,0.0,0.0,0.0
sweetest,0.0,0.0,3.0,0.0
sweetness,4.0,0.0,5.0,2.0
sweets,2.0,0.0,0.0,0.0
swell,0.0,0.0,1.0,0.0
swelled,0.0,1.0,1.0,2.0
swelling,0.0,1.0,1.0,1.0
swept,1.0,6.0,0.0,5.0
swered,0.0,1.0,0.0,0.0
swervin,0.0,0.0,0.0,1.0
swift,0.0,3.0,0.0,1.0
swiftly,0.0,11.0,0.0,7.0
swiftness,0.0,0.0,0.0,1.0
swine,0.0,0.0,0.0,3.0
swinging,1.0,0.0,0.0,0.0
swirl,0.0,1.0,0.0,3.0
swirled,0.0,0.0,0.0,1.0
swirling,0.0,0.0,0.0,1.0
swish,0.0,0.0,0.0,1.0
switch,1.0,0.0,0.0,1.0
swollen,0.0,1.0,0.0,3.0
swooped,0.0,0.0,0.0,1.0
swooping,0.0,0.0,0.0,1.0
sword,0.0,1.0,0.0,0.0
swore,0.0,2.0,0.0,0.0
sworn,0.0,2.0,0.0,1.0
swung,0.0,3.0,0.0,4.0
syllable,1.0,0.0,5.0,0.0
syllables,0.0,0.0,1.0,1.0
symbols,0.0,0.0,0.0,2.0
symmetry,0.0,0.0,1.0,0.0
sympathetic,2.0,0.0,0.0,1.0
sympathetically,0.0,0.0,0.0,2.0
sympathise,0.0,0.0,1.0,0.0
sympathising,1.0,0.0,0.0,0.0
sympathize,1.0,0.0,0.0,1.0
sympathized,1.0,0.0,0.0,0.0
sympathizers,0.0,0.0,0.0,1.0
sympathy,3.0,0.0,0.0,2.0
symptom,1.0,1.0,4.0,0.0
symptoms,2.0,0.0,2.0,1.0
synonymously,0.0,0.0,1.0,0.0
synthetic,0.0,0.0,0.0,1.0
system,0.0,2.0,0.0,2.0
t,6.0,71.0,12.0,139.0
ta,0.0,1.0,0.0,0.0
tab,0.0,0.0,0.0,1.0
table,15.0,10.0,35.0,14.0
tables,1.0,0.0,6.0,0.0
tacit,0.0,0.0,1.0,0.0
taciturn,0.0,0.0,1.0,1.0
tackle,0.0,0.0,1.0,0.0
tacsonia,0.0,0.0,0.0,1.0
tact,0.0,0.0,0.0,2.0
tactless,0.0,0.0,0.0,1.0
tactlessness,0.0,0.0,0.0,1.0
tail,0.0,0.0,0.0,2.0
tailor,0.0,0.0,0.0,1.0
tails,0.0,1.0,0.0,2.0
take,50.0,34.0,80.0,48.0
taken,27.0,23.0,31.0,26.0
takes,4.0,3.0,6.0,2.0
takin,0.0,0.0,0.0,1.0
taking,23.0,9.0,19.0,11.0
tale,1.0,1.0,0.0,2.0
talent,0.0,0.0,2.0,0.0
talents,2.0,0.0,5.0,0.0
tales,0.0,1.0,0.0,3.0
tality,0.0,1.0,0.0,0.0
talk,29.0,11.0,32.0,18.0
talked,32.0,3.0,38.0,3.0
talker,0.0,0.0,1.0,0.0
talking,25.0,4.0,39.0,5.0
talks,4.0,0.0,1.0,0.0
tall,3.0,7.0,8.0,9.0
taller,0.0,2.0,1.0,2.0
tallest,0.0,0.0,1.0,0.0
tame,0.0,0.0,0.0,1.0
tameness,0.0,0.0,0.0,1.0
tampered,0.0,0.0,0.0,1.0
tan,0.0,1.0,0.0,0.0
tangible,0.0,0.0,0.0,1.0
tangle,0.0,3.0,0.0,7.0
tangled,0.0,1.0,0.0,7.0
tanned,0.0,0.0,1.0,0.0
tap,0.0,0.0,0.0,1.0
tape,0.0,0.0,0.0,1.0
tapered,0.0,1.0,0.0,0.0
tapir,0.0,0.0,0.0,4.0
tapped,0.0,1.0,0.0,1.0
tapping,1.0,0.0,0.0,0.0
tariff,0.0,2.0,0.0,0.0
tarp,0.0,0.0,0.0,7.0
task,0.0,5.0,0.0,7.0
taste,24.0,2.0,13.0,2.0
tastes,1.0,4.0,1.0,0.0
tasting,1.0,0.0,0.0,0.0
tattered,0.0,0.0,0.0,3.0
tattersall,1.0,0.0,0.0,0.0
taught,1.0,0.0,8.0,0.0
taunted,0.0,0.0,0.0,1.0
tauntingly,1.0,0.0,0.0,0.0
taunton,6.0,0.0,0.0,0.0
tawny,1.0,0.0,0.0,1.0
tax,2.0,1.0,2.0,0.0
taxed,0.0,1.0,0.0,0.0
taxes,1.0,0.0,0.0,0.0
taxi,0.0,0.0,0.0,1.0
taxicab,0.0,0.0,0.0,2.0
tea,1.0,0.0,13.0,0.0
teach,1.0,2.0,5.0,0.0
teaching,0.0,0.0,2.0,1.0
tear,0.0,2.0,2.0,2.0
tearing,1.0,0.0,0.0,0.0
tears,1.0,2.0,10.0,0.0
tease,1.0,0.0,2.0,0.0
teased,0.0,0.0,2.0,0.0
teasing,1.0,0.0,7.0,0.0
teaze,2.0,0.0,0.0,0.0
teazing,1.0,0.0,0.0,0.0
ted,0.0,1.0,0.0,0.0
tedious,0.0,0.0,1.0,0.0
teens,0.0,1.0,0.0,0.0
tees,0.0,1.0,0.0,0.0
teeth,1.0,3.0,1.0,10.0
teetotal,0.0,0.0,0.0,1.0
tel,0.0,1.0,0.0,0.0
telegony,0.0,0.0,0.0,1.0
telegram,0.0,11.0,0.0,1.0
telegrams,0.0,2.0,0.0,0.0
telegraph,0.0,2.0,0.0,1.0
telepathy,0.0,0.0,0.0,1.0
telephone,0.0,0.0,0.0,1.0
telescope,0.0,6.0,0.0,1.0
telescopic,0.0,0.0,0.0,1.0
tell,33.0,69.0,71.0,30.0
telling,6.0,6.0,7.0,1.0
tells,4.0,0.0,1.0,1.0
telltale,0.0,1.0,0.0,0.0
temper,12.0,2.0,24.0,4.0
temperament,1.0,1.0,0.0,2.0
temperate,0.0,0.0,0.0,1.0
temperature,0.0,0.0,0.0,3.0
tempered,2.0,0.0,5.0,1.0
tempers,1.0,0.0,1.0,1.0
tempest,0.0,0.0,0.0,1.0
tempestuous,0.0,1.0,0.0,0.0
temple,1.0,0.0,0.0,1.0
temples,2.0,1.0,0.0,0.0
tempo,0.0,1.0,0.0,0.0
temporary,0.0,0.0,1.0,1.0
tempt,1.0,0.0,4.0,0.0
temptation,1.0,0.0,7.0,0.0
temptations,0.0,0.0,2.0,0.0
tempted,4.0,0.0,7.0,1.0
tempting,1.0,0.0,0.0,0.0
ten,12.0,12.0,33.0,16.0
tenacious,1.0,1.0,0.0,0.0
tenacity,0.0,1.0,0.0,0.0
tenant,13.0,5.0,1.0,0.0
tenantry,1.0,0.0,0.0,0.0
tenants,5.0,0.0,2.0,0.0
tend,0.0,0.0,1.0,0.0
tended,0.0,0.0,0.0,1.0
tendency,2.0,0.0,3.0,3.0
tender,5.0,0.0,4.0,0.0
tenderest,1.0,0.0,0.0,0.0
tenderhearted,0.0,0.0,0.0,1.0
tenderly,0.0,0.0,2.0,3.0
tenderness,10.0,0.0,3.0,0.0
tendon,0.0,0.0,0.0,1.0
tends,0.0,1.0,0.0,0.0
tenements,1.0,0.0,0.0,0.0
tenens,0.0,0.0,0.0,1.0
tenor,0.0,0.0,1.0,0.0
tens,0.0,0.0,1.0,0.0
tense,0.0,1.0,0.0,0.0
tension,0.0,0.0,0.0,1.0
tent,0.0,0.0,1.0,3.0
tents,0.0,0.0,1.0,0.0
tered,0.0,1.0,0.0,0.0
term,2.0,0.0,1.0,2.0
termed,0.0,0.0,1.0,0.0
terminate,0.0,1.0,0.0,0.0
termination,0.0,0.0,2.0,0.0
terms,18.0,0.0,22.0,4.0
terrace,0.0,0.0,0.0,1.0
terrible,0.0,12.0,0.0,17.0
terrier,0.0,2.0,0.0,0.0
terrific,0.0,0.0,1.0,4.0
terrified,0.0,1.0,0.0,3.0
territorial,0.0,0.0,0.0,1.0
terror,1.0,6.0,0.0,7.0
terrorizing,0.0,0.0,0.0,1.0
terrors,0.0,0.0,0.0,2.0
tery,0.0,1.0,0.0,0.0
test,1.0,3.0,1.0,6.0
tested,0.0,0.0,0.0,1.0
testified,0.0,0.0,2.0,0.0
testify,1.0,0.0,0.0,1.0
testifying,0.0,0.0,1.0,0.0
testily,0.0,1.0,0.0,0.0
testimonials,0.0,1.0,0.0,0.0
testimonies,1.0,0.0,0.0,0.0
testimony,1.0,1.0,2.0,0.0
tete,0.0,2.0,8.0,0.0
thames,1.0,0.0,0.0,3.0
than,243.0,88.0,282.0,114.0
thank,12.0,13.0,19.0,3.0
thanked,0.0,0.0,7.0,3.0
thankful,3.0,0.0,8.0,3.0
thankfully,0.0,0.0,1.0,0.0
thankfulness,1.0,1.0,1.0,0.0
thanking,0.0,0.0,4.0,0.0
thanks,1.0,0.0,14.0,3.0
that,882.0,1144.0,1577.0,1103.0
the,3329.0,3330.0,4330.0,4476.0
theatre,2.0,0.0,1.0,0.0
theatres,0.0,0.0,1.0,0.0
thefe,0.0,1.0,0.0,0.0
their,293.0,63.0,442.0,239.0
theirs,8.0,0.0,2.0,3.0
them,270.0,99.0,433.0,249.0
themselves,37.0,3.0,34.0,13.0
then,70.0,151.0,175.0,175.0
thence,1.0,3.0,1.0,1.0
thenceforward,0.0,0.0,0.0,1.0
theologian,0.0,0.0,0.0,1.0
theophilus,0.0,1.0,0.0,0.0
theoretically,0.0,0.0,0.0,1.0
theories,0.0,4.0,0.0,0.0
theorizing,0.0,1.0,0.0,0.0
theory,1.0,5.0,0.0,2.0
theosophist,0.0,0.0,0.0,1.0
ther,0.0,1.0,0.0,0.0
there,286.0,313.0,354.0,332.0
thereby,0.0,0.0,2.0,0.0
therefore,28.0,16.0,75.0,33.0
therein,0.0,0.0,1.0,1.0
thereof,0.0,2.0,0.0,0.0
thereupon,0.0,0.0,2.0,0.0
these,52.0,66.0,69.0,104.0
thesis,0.0,0.0,0.0,1.0
thews,0.0,0.0,0.0,1.0
they,433.0,108.0,601.0,293.0
thick,3.0,12.0,0.0,18.0
thickened,0.0,0.0,0.0,1.0
thicker,2.0,0.0,0.0,3.0
thickest,1.0,0.0,0.0,1.0
thicket,0.0,0.0,0.0,3.0
thickly,0.0,4.0,0.0,6.0
thickness,0.0,0.0,0.0,2.0
thieves,0.0,1.0,0.0,0.0
thigh,0.0,1.0,0.0,0.0
thin,2.0,13.0,5.0,25.0
thing,41.0,34.0,42.0,31.0
things,24.0,21.0,29.0,28.0
think,149.0,90.0,211.0,80.0
thinking,28.0,4.0,21.0,3.0
thinks,6.0,2.0,4.0,0.0
thinned,0.0,0.0,0.0,1.0
thinner,0.0,1.0,0.0,2.0
thinning,0.0,0.0,0.0,1.0
thins,0.0,1.0,0.0,0.0
third,4.0,3.0,7.0,10.0
thirdly,0.0,0.0,2.0,0.0
thirds,0.0,0.0,0.0,1.0
thirst,0.0,0.0,0.0,1.0
thirteen,6.0,1.0,1.0,0.0
thirty,9.0,4.0,3.0,7.0
this,250.0,337.0,448.0,364.0
thither,3.0,0.0,9.0,0.0
thong,0.0,0.0,0.0,1.0
thongs,0.0,0.0,0.0,5.0
thorn,0.0,0.0,0.0,1.0
thornberry,2.0,0.0,0.0,0.0
thornbush,0.0,1.0,0.0,1.0
thorns,0.0,0.0,0.0,1.0
thorny,0.0,0.0,0.0,4.0
thorough,2.0,0.0,3.0,1.0
thoroughfare,1.0,0.0,0.0,0.0
thoroughly,6.0,1.0,2.0,2.0
thorsley,0.0,1.0,0.0,0.0
those,72.0,43.0,59.0,50.0
though,117.0,28.0,226.0,37.0
thought,90.0,42.0,112.0,52.0
thoughtful,3.0,0.0,1.0,2.0
thoughtfully,0.0,1.0,0.0,1.0
thoughtfulness,1.0,0.0,2.0,0.0
thoughtless,1.0,0.0,3.0,0.0
thoughtlessness,1.0,0.0,3.0,0.0
thoughts,9.0,8.0,25.0,9.0
thousand,8.0,4.0,33.0,18.0
thousands,3.0,1.0,0.0,0.0
thread,1.0,2.0,0.0,1.0
threadbare,0.0,0.0,2.0,0.0
threaded,0.0,0.0,0.0,1.0
threads,0.0,4.0,0.0,0.0
threaten,0.0,1.0,0.0,0.0
threatened,0.0,2.0,1.0,1.0
threatening,0.0,0.0,0.0,2.0
threatenings,1.0,0.0,0.0,0.0
threats,0.0,1.0,1.0,2.0
three,41.0,31.0,61.0,55.0
threshold,0.0,1.0,0.0,0.0
threw,2.0,3.0,9.0,14.0
thrill,1.0,5.0,0.0,0.0
thrilled,0.0,1.0,0.0,1.0
thrills,0.0,0.0,0.0,1.0
throat,2.0,8.0,1.0,3.0
throats,1.0,0.0,0.0,0.0
throaty,0.0,0.0,0.0,2.0
throbbing,0.0,2.0,0.0,3.0
throng,0.0,0.0,0.0,1.0
thronged,0.0,0.0,0.0,1.0
through,34.0,54.0,42.0,97.0
throughout,1.0,2.0,3.0,3.0
throw,2.0,5.0,8.0,9.0
throwback,0.0,1.0,0.0,0.0
throwing,3.0,4.0,2.0,3.0
thrown,7.0,6.0,8.0,7.0
thrust,0.0,4.0,0.0,7.0
thrusting,0.0,0.0,0.0,1.0
thud,0.0,1.0,0.0,2.0
thudding,0.0,0.0,0.0,1.0
thuds,0.0,0.0,0.0,1.0
thumb,0.0,0.0,0.0,5.0
thumbed,0.0,1.0,0.0,0.0
thunder,0.0,8.0,0.0,1.0
thunderous,0.0,0.0,0.0,1.0
thunderstorms,0.0,0.0,0.0,1.0
thursday,3.0,1.0,4.0,0.0
thus,9.0,2.0,27.0,7.0
thwarted,0.0,0.0,1.0,1.0
tick,0.0,0.0,0.0,4.0
tickets,0.0,0.0,3.0,1.0
tickled,0.0,0.0,0.0,2.0
tickling,0.0,0.0,0.0,1.0
tide,2.0,1.0,2.0,0.0
tidings,1.0,0.0,3.0,0.0
tidying,0.0,0.0,0.0,1.0
tie,0.0,0.0,0.0,6.0
tied,2.0,2.0,0.0,2.0
tiger,0.0,0.0,0.0,2.0
tigers,0.0,0.0,0.0,1.0
tight,1.0,1.0,0.0,0.0
tightened,0.0,0.0,0.0,1.0
tightly,0.0,1.0,0.0,2.0
tile,0.0,0.0,0.0,1.0
tiled,0.0,0.0,0.0,1.0
till,52.0,0.0,93.0,9.0
tilt,0.0,0.0,0.0,2.0
tilted,0.0,0.0,0.0,3.0
tilting,0.0,0.0,0.0,1.0
timber,0.0,1.0,0.0,0.0
time,152.0,86.0,203.0,107.0
timed,0.0,0.0,1.0,0.0
times,16.0,18.0,20.0,15.0
timidity,1.0,0.0,0.0,1.0
tin,0.0,4.0,0.0,5.0
tinge,0.0,1.0,0.0,0.0
tinged,0.0,1.0,0.0,0.0
tingle,0.0,0.0,0.0,1.0
tingled,0.0,1.0,0.0,0.0
tingling,0.0,1.0,0.0,2.0
tinkle,0.0,0.0,0.0,1.0
tinkled,0.0,0.0,0.0,1.0
tinned,0.0,1.0,0.0,0.0
tins,0.0,2.0,0.0,5.0
tint,0.0,0.0,0.0,2.0
tinted,0.0,2.0,0.0,7.0
tints,0.0,0.0,0.0,1.0
tiny,0.0,2.0,0.0,5.0
tion,0.0,13.0,0.0,0.0
tioned,0.0,1.0,0.0,0.0
tions,0.0,2.0,0.0,0.0
tious,0.0,1.0,0.0,0.0
tip,0.0,0.0,0.0,3.0
tipped,0.0,2.0,0.0,1.0
tips,0.0,3.0,0.0,1.0
tiptoe,0.0,3.0,0.0,0.0
tiptoed,0.0,2.0,0.0,0.0
tire,0.0,1.0,0.0,0.0
tired,9.0,1.0,4.0,1.0
tires,0.0,0.0,1.0,0.0
tiresome,1.0,0.0,2.0,0.0
tis,0.0,0.0,3.0,1.0
tithes,0.0,0.0,1.0,0.0
title,1.0,2.0,1.0,1.0
titter,0.0,0.0,0.0,1.0
tive,0.0,2.0,0.0,0.0
tling,0.0,1.0,0.0,0.0
to,2808.0,1448.0,4161.0,1733.0
toad,0.0,0.0,0.0,2.0
toads,0.0,0.0,0.0,1.0
tobacco,0.0,5.0,0.0,2.0
tobacconist,0.0,1.0,0.0,0.0
today,1.0,0.0,0.0,0.0
toe,0.0,0.0,0.0,2.0
toed,0.0,0.0,0.0,5.0
toes,0.0,1.0,0.0,4.0
toff,0.0,1.0,0.0,0.0
together,54.0,29.0,64.0,25.0
toil,2.0,0.0,0.0,0.0
toilette,0.0,0.0,2.0,0.0
toiling,1.0,1.0,0.0,0.0
toils,2.0,0.0,0.0,0.0
toilsome,1.0,0.0,0.0,0.0
token,0.0,0.0,1.0,2.0
told,26.0,41.0,69.0,17.0
tolerable,8.0,0.0,16.0,0.0
tolerably,3.0,0.0,13.0,0.0
tolerance,0.0,0.0,0.0,1.0
tolerant,0.0,0.0,0.0,2.0
tolerate,1.0,1.0,0.0,0.0
tolerated,1.0,0.0,0.0,0.0
tome,0.0,0.0,0.0,1.0
tone,18.0,2.0,16.0,4.0
tones,2.0,0.0,0.0,1.0
tongue,2.0,2.0,3.0,1.0
tongues,0.0,0.0,1.0,2.0
too,128.0,27.0,143.0,55.0
took,19.0,34.0,53.0,44.0
tool,0.0,3.0,0.0,1.0
tools,0.0,0.0,0.0,2.0
toosday,0.0,0.0,0.0,1.0
tooth,2.0,0.0,0.0,0.0
toothed,0.0,0.0,0.0,1.0
top,2.0,7.0,1.0,24.0
topic,1.0,0.0,1.0,0.0
topics,2.0,0.0,1.0,0.0
topmost,0.0,0.0,0.0,1.0
topped,0.0,2.0,0.0,3.0
topping,0.0,0.0,0.0,1.0
tops,0.0,0.0,0.0,2.0
tor,0.0,13.0,0.0,0.0
torch,0.0,0.0,0.0,4.0
torches,0.0,1.0,0.0,3.0
tore,0.0,2.0,0.0,4.0
torment,2.0,0.0,1.0,0.0
tormenting,0.0,0.0,1.0,0.0
torn,1.0,2.0,0.0,6.0
toronto,0.0,1.0,0.0,0.0
torpid,0.0,0.0,0.0,2.0
torrent,0.0,1.0,0.0,0.0
tors,0.0,3.0,0.0,0.0
torso,0.0,0.0,0.0,1.0
tortured,0.0,1.0,1.0,2.0
tortures,0.0,0.0,0.0,1.0
tossed,1.0,1.0,0.0,2.0
tossing,0.0,3.0,0.0,1.0
total,4.0,1.0,3.0,1.0
totaled,0.0,0.0,0.0,1.0
totally,6.0,0.0,8.0,1.0
totter,0.0,0.0,0.0,1.0
touch,4.0,6.0,0.0,11.0
touched,2.0,3.0,4.0,4.0
touching,0.0,0.0,0.0,2.0
touchy,0.0,0.0,0.0,2.0
tour,0.0,0.0,6.0,0.0
tourist,0.0,1.0,0.0,0.0
toward,1.0,0.0,4.0,0.0
towards,32.0,23.0,67.0,13.0
towed,0.0,0.0,0.0,1.0
towel,0.0,1.0,0.0,0.0
tower,0.0,0.0,0.0,2.0
towered,0.0,0.0,0.0,1.0
towering,0.0,0.0,0.0,1.0
towers,0.0,4.0,0.0,0.0
town,15.0,12.0,66.0,11.0
toxic,0.0,0.0,0.0,1.0
toxodon,0.0,0.0,0.0,1.0
toy,0.0,0.0,0.0,1.0
toys,1.0,0.0,0.0,0.0
trace,2.0,9.0,4.0,4.0
traced,0.0,2.0,2.0,0.0
tracery,0.0,1.0,0.0,0.0
traces,0.0,5.0,1.0,5.0
tracey,0.0,18.0,0.0,0.0
track,0.0,16.0,0.0,6.0
tracks,0.0,0.0,0.0,5.0
tract,0.0,0.0,0.0,1.0
tractable,0.0,0.0,1.0,0.0
tracted,0.0,1.0,0.0,0.0
trade,0.0,3.0,4.0,1.0
tradesman,0.0,0.0,2.0,0.0
tradespeople,1.0,0.0,0.0,0.0
trading,0.0,0.0,0.0,1.0
traditions,0.0,0.0,0.0,1.0
trafalgar,1.0,1.0,0.0,2.0
traffic,0.0,1.0,0.0,1.0
tragedy,0.0,9.0,0.0,4.0
tragic,0.0,5.0,0.0,2.0
trail,0.0,4.0,0.0,4.0
trailed,0.0,1.0,0.0,0.0
trailing,0.0,3.0,0.0,1.0
train,0.0,4.0,1.0,2.0
trained,1.0,3.0,0.0,1.0
trainin,0.0,0.0,0.0,1.0
training,0.0,1.0,0.0,0.0
trait,0.0,1.0,1.0,0.0
traitors,0.0,0.0,0.0,1.0
tram,0.0,0.0,0.0,1.0
tramp,0.0,0.0,0.0,1.0
tramped,0.0,0.0,0.0,1.0
tramps,0.0,0.0,0.0,1.0
tranquil,0.0,0.0,2.0,0.0
tranquillity,3.0,0.0,5.0,0.0
tranquillized,1.0,0.0,0.0,0.0
tranquilly,0.0,0.0,1.0,0.0
transactions,0.0,0.0,2.0,0.0
transcribe,0.0,0.0,0.0,1.0
transcribing,0.0,1.0,0.0,0.0
transferred,0.0,0.0,1.0,0.0
transfixed,0.0,1.0,0.0,2.0
transformed,1.0,0.0,0.0,0.0
transgressed,1.0,0.0,0.0,0.0
transgressions,1.0,0.0,0.0,0.0
transient,2.0,0.0,1.0,0.0
transit,0.0,0.0,0.0,1.0
transition,0.0,0.0,1.0,0.0
translate,1.0,0.0,0.0,1.0
translation,0.0,0.0,0.0,2.0
transmitted,1.0,0.0,0.0,0.0
transmitting,0.0,0.0,0.0,1.0
transparent,0.0,0.0,0.0,2.0
transpired,0.0,0.0,1.0,0.0
transplanted,1.0,0.0,0.0,0.0
transport,0.0,0.0,1.0,0.0
transports,0.0,0.0,2.0,0.0
transposed,1.0,0.0,0.0,0.0
trap,0.0,6.0,0.0,4.0
trapdoor,0.0,1.0,0.0,0.0
trapped,0.0,0.0,0.0,2.0
traps,0.0,0.0,0.0,3.0
trash,1.0,0.0,0.0,0.0
trate,0.0,1.0,0.0,0.0
travel,0.0,1.0,0.0,7.0
traveled,0.0,0.0,0.0,3.0
traveler,0.0,0.0,0.0,2.0
travelers,0.0,0.0,0.0,7.0
traveling,0.0,0.0,0.0,3.0
travelled,5.0,2.0,1.0,0.0
traveller,2.0,0.0,0.0,0.0
travellers,0.0,0.0,4.0,0.0
travelling,2.0,0.0,6.0,0.0
travels,0.0,0.0,0.0,1.0
traverse,0.0,0.0,0.0,2.0
traversed,0.0,0.0,0.0,7.0
tray,0.0,0.0,0.0,2.0
trays,1.0,0.0,0.0,0.0
treacherous,0.0,1.0,0.0,0.0
treacherously,0.0,0.0,0.0,1.0
treachery,2.0,0.0,0.0,0.0
tread,0.0,1.0,0.0,1.0
treading,1.0,0.0,0.0,0.0
treason,1.0,0.0,0.0,1.0
treasure,0.0,0.0,2.0,1.0
treasured,0.0,0.0,1.0,0.0
